order_id,gateway,gross,processing_fee,platform_fee,net_payout,payout_date
ORD002855,TikTok Payments,243.55,4.87,14.61,224.07,2025-12-14
ORD002856,Shopify Payments,95.3,3.06,0,92.24,2026-04-28
ORD002857,Amazon Marketplace,142.93,0,21.44,121.49,2025-09-04
ORD002858,TikTok Payments,29.25,0.58,1.75,26.92,2026-03-03
ORD002859,Amazon Marketplace,124.64,0,18.7,105.94,2026-03-08
ORD002860,Shopify Payments,24.53,1.01,0,23.52,2025-11-18
ORD002861,Walmart Marketplace,143.1,0,17.17,125.93,2026-07-21
ORD002862,Shopify Payments,31.87,1.22,0,30.65,2025-11-20
ORD002863,Amazon Marketplace,22.39,0,3.36,19.03,2026-07-05
ORD002864,TikTok Payments,176.76,3.54,10.61,162.61,2025-10-02
ORD002866,Amazon Marketplace,159.2,0,23.88,135.32,2026-05-12
ORD002868,TikTok Payments,86.04,1.72,5.16,79.16,2026-04-30
ORD002870,Shopify Payments,219.55,6.67,0,212.88,2025-10-02
ORD002872,Walmart Marketplace,223.26,0,26.79,196.47,2025-12-27
ORD002873,TikTok Payments,48.85,0.98,2.93,44.94,2026-02-15
ORD002874,Shopify Payments,80.21,2.63,0,77.58,2025-10-23
ORD002875,Amazon Marketplace,234.23,0,35.13,199.1,2025-09-26
ORD002876,Walmart Marketplace,140.12,0,16.81,123.31,2025-10-26
ORD002877,Shopify Payments,151.07,4.68,0,146.39,2026-06-01
ORD002879,Amazon Marketplace,99.06,0,14.86,84.2,2025-11-09
ORD002880,Amazon Marketplace,210.58,0,31.59,178.99,2026-06-11
ORD002881,Shopify Payments,66.36,2.22,0,64.14,2026-02-03
ORD002883,Amazon Marketplace,97.7,0,14.65,83.05,2025-12-28
ORD002885,Amazon Marketplace,166.36,0,24.95,141.41,2026-03-18
ORD002888,Amazon Marketplace,297.92,0,44.69,253.23,2026-06-16
ORD002889,TikTok Payments,227.66,4.55,13.66,209.45,2026-03-04
ORD002891,Walmart Marketplace,88.47,0,10.62,77.85,2026-04-04
ORD002896,Amazon Marketplace,119.48,0,17.92,101.56,2026-01-10
ORD002897,Walmart Marketplace,30.19,0,3.62,26.57,2026-05-13
ORD002898,Shopify Payments,83.51,2.72,0,80.79,2026-05-03
ORD002899,TikTok Payments,388.2,7.76,23.29,357.15,2026-02-02
ORD002900,Shopify Payments,172.08,5.29,0,166.79,2026-02-16
ORD002901,TikTok Payments,45.36,0.91,2.72,41.73,2026-01-09
ORD002902,TikTok Payments,495.55,9.91,29.73,455.91,2026-05-26
ORD002904,Shopify Payments,83.58,2.72,0,80.86,2026-06-12
ORD002905,Walmart Marketplace,76.58,0,9.19,67.39,2026-03-20
ORD002906,TikTok Payments,271.92,5.44,16.32,250.16,2025-08-29
ORD002907,TikTok Payments,35.03,0.7,2.1,32.23,2025-09-19
ORD002909,TikTok Payments,253.91,5.08,15.23,233.6,2026-04-07
ORD002910,Shopify Payments,329.69,9.86,0,319.83,2025-08-24
ORD002912,Shopify Payments,252.34,7.62,0,244.72,2026-01-24
ORD002913,Walmart Marketplace,310.93,0,37.31,273.62,2026-04-30
ORD002915,TikTok Payments,165.56,3.31,9.93,152.32,2025-12-12
ORD002916,TikTok Payments,219.24,4.38,13.15,201.71,2025-09-19
ORD002917,Shopify Payments,86.04,2.8,0,83.24,2026-07-04
ORD002918,TikTok Payments,107.31,2.15,6.44,98.72,2026-06-18
ORD002920,TikTok Payments,276.46,5.53,16.59,254.34,2026-03-05
ORD002921,Shopify Payments,172.66,5.31,0,167.35,2026-04-01
ORD002923,Amazon Marketplace,138.21,0,20.73,117.48,2025-10-17
ORD002924,TikTok Payments,180.38,3.61,10.82,165.95,2026-05-27
ORD002925,Shopify Payments,31.61,1.22,0,30.39,2025-09-17
ORD002926,Amazon Marketplace,211.75,0,31.76,179.99,2026-01-25
ORD002927,Amazon Marketplace,324.46,0,48.67,275.79,2026-02-19
ORD002928,TikTok Payments,83.01,1.66,4.98,76.37,2026-07-21
ORD002929,Shopify Payments,377.75,11.25,0,366.5,2026-06-30
ORD002930,Walmart Marketplace,143.89,0,17.27,126.62,2025-08-30
ORD002931,Shopify Payments,205.72,6.27,0,199.45,2026-06-16
ORD002932,Walmart Marketplace,80.2,0,9.62,70.58,2025-09-27
ORD002933,Amazon Marketplace,163.65,0,24.55,139.1,2026-02-25
ORD002934,Shopify Payments,129.98,4.07,0,125.91,2025-09-26
ORD002935,Amazon Marketplace,99.06,0,14.86,84.2,2025-12-04
ORD002936,Shopify Payments,199.94,6.1,0,193.84,2025-09-28
ORD002937,Amazon Marketplace,105.69,0,15.85,89.84,2025-10-10
ORD002938,Shopify Payments,166.83,5.14,0,161.69,2025-11-29
ORD002939,Amazon Marketplace,103.56,0,15.53,88.03,2026-08-07
ORD002942,Shopify Payments,19.5,0.87,0,18.63,2025-12-10
ORD002943,Walmart Marketplace,261.02,0,31.32,229.7,2026-08-08
ORD002944,TikTok Payments,449.46,8.99,26.97,413.5,2026-02-20
ORD002945,Walmart Marketplace,279.77,0,33.57,246.2,2026-07-22
ORD002947,Walmart Marketplace,70.06,0,8.41,61.65,2026-07-02
ORD002948,Shopify Payments,31.61,1.22,0,30.39,2025-08-26
ORD002949,Walmart Marketplace,14.83,0,1.78,13.05,2025-11-14
ORD002950,TikTok Payments,97.7,1.95,5.86,89.89,2025-10-17
ORD002951,Amazon Marketplace,341.65,0,51.25,290.4,2026-04-13
ORD002952,Shopify Payments,79.74,2.61,0,77.13,2026-02-26
ORD002953,Shopify Payments,9.75,0.58,0,9.17,2025-11-12
ORD002954,Amazon Marketplace,164.33,0,24.65,139.68,2025-09-26
ORD002955,Shopify Payments,415.58,12.35,0,403.23,2026-03-27
ORD002956,Shopify Payments,186.56,5.71,0,180.85,2025-11-23
ORD002957,Amazon Marketplace,263,0,39.45,223.55,2026-04-05
ORD002958,Walmart Marketplace,13.72,0,1.65,12.07,2026-03-03
ORD002959,Walmart Marketplace,146.55,0,17.59,128.96,2025-09-15
ORD002960,Amazon Marketplace,61.37,0,9.21,52.16,2026-02-20
ORD002961,Walmart Marketplace,118.13,0,14.18,103.95,2026-04-15
ORD002963,Amazon Marketplace,65.36,0,9.8,55.56,2026-03-25
ORD002964,TikTok Payments,124.49,2.49,7.47,114.53,2026-08-01
ORD002965,TikTok Payments,137.5,2.75,8.25,126.5,2026-03-16
ORD002967,Amazon Marketplace,41.79,0,6.27,35.52,2025-10-15
ORD002968,TikTok Payments,88.07,1.76,5.28,81.03,2026-04-13
ORD002969,Amazon Marketplace,152.94,0,22.94,130,2026-04-07
ORD002970,Walmart Marketplace,191.59,0,22.99,168.6,2026-05-14
ORD002972,Walmart Marketplace,86.04,0,10.32,75.72,2026-04-01
ORD002973,Shopify Payments,248.09,7.49,0,240.6,2025-12-06
ORD002975,Shopify Payments,234.84,7.11,0,227.73,2026-07-20
ORD002977,Shopify Payments,302.88,9.08,0,293.8,2025-08-13
ORD002978,TikTok Payments,164.28,3.29,9.86,151.13,2026-06-17
ORD002979,Shopify Payments,335.8,10.04,0,325.76,2026-06-27
ORD002980,Walmart Marketplace,305.8,0,36.7,269.1,2025-08-20
ORD002981,TikTok Payments,258.08,5.16,15.48,237.44,2025-09-01
ORD002982,Amazon Marketplace,99.33,0,14.9,84.43,2025-08-26
ORD002983,TikTok Payments,410.69,8.21,24.64,377.84,2026-04-07
ORD002984,TikTok Payments,225.96,4.52,13.56,207.88,2026-05-27
ORD002985,Amazon Marketplace,407.55,0,61.13,346.42,2026-03-21
ORD002986,Shopify Payments,256.33,7.73,0,248.6,2025-11-08
ORD002987,Amazon Marketplace,233.54,0,35.03,198.51,2026-04-17
ORD002988,Shopify Payments,250.59,7.57,0,243.02,2025-10-16
ORD002990,TikTok Payments,94.42,1.89,5.67,86.86,2026-03-12
ORD002991,Amazon Marketplace,240.92,0,36.14,204.78,2026-01-16
ORD002992,TikTok Payments,344.43,6.89,20.67,316.87,2026-03-30
ORD002993,Amazon Marketplace,230.59,0,34.59,196,2026-04-13
ORD002995,Shopify Payments,205.54,6.26,0,199.28,2026-02-05
ORD002996,Amazon Marketplace,89.49,0,13.42,76.07,2026-07-20
ORD002997,Walmart Marketplace,164.97,0,19.8,145.17,2026-04-09
ORD002998,Shopify Payments,208.85,6.36,0,202.49,2026-02-25
ORD002999,Shopify Payments,31.32,1.21,0,30.11,2025-11-18
